Cod Material;Tombamento;SiglaLotacao;Lotação;Sigla de usuário com carga pessoal;Nome de usuário com carga pessoal;Descrição;Núm. série;Marca;Modelo;Autor;Editora;Edicao;Forn Razao Social;Forn Nome Fantasia;Orgao Ext. Entrada;Cód. estrutural;Tipo Entrada;NumDocumento;Valor de aquisição;Valor de reavaliação;Valor Atualizado;Classificação SIAFI;Descr Siafi;Situação;Observação;Data de aquisição;Data de reavaliação;Data de atualização;Dt Term Garantia;Dta Ult. Movimentacao;Dta Baixa;Tipo Termo;Num.Termo;Órgão Externo;Processo Adm.;Estado Conservação;Ano/mês da última atualização;Data estimada do término da licença
"33814";"1290000469";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"DIR. JUD. BRAS. JOAO MENDES DE ALMEIDA JR.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51656";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"33638";"1290000471";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"DELITO DE HOMICIDIO, PEDRO VERGARA.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51657";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"34035";"1290000472";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"DOS MOTIVOS DETERM. DO DIREITO PENAL, VERGARA.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51658";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"33531";"1290000473";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"DAS CIRCUNSTANCIAS ATENUANTES NO DIREITO PENAL VIGENTE, VERGARA, 1948";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51659";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"33989";"1290000474";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"DO DELITO E DO DELINQUENTE, B. FLORENTINO H. SOUZA.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51660";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"39393";"1290000475";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"DOS CRIMES SEXUAIS, C. DE GUSMAO, 3ª edição";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51661";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"33540";"1290000476";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"DAS PENAS ACES. E SUAS IMPOSICOES, O. HERBSTAR DE GUSMAO.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51662";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"34242";"1290000477";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"EXPRESSAO MAIS SIMPLES DE DIR. PENAL, ROBERTO LIRA.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51663";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"31499";"1290000478";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"A CRISE DO DIR. ORLANDO GOMES.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51664";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"37594";"1290000479";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"PSIQUIATRIA DE GUERRA, FUNDOS UNIVERSITARIOS.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51665";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"33353";"1290000480";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"CRIMINALIDADE PARSSIONAL, EVARISTO DE MORAES.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51666";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"32640";"1290000481";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"COD. PENAL DE LA NATION ARGENTINA.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51667";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"37684";"1290000482";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"REFORMA PENAL NO BRASIL, OSMAN LOUREIRO.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51668";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"38509";"1290000483";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"SEXUALIDADE ATORMENTADA, MARIO DIAS.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51669";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"38911";"1290000484";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"TRATADO DE RESPONS. CRIMINAL, CEZAR SILVEIRA, 3 VOL.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51670";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"31807";"1290000485";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"ASPECTOS DOS PROBL. PENAIS BRAS. MAGALHAES DRUMONT.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51671";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"36063";"1290000486";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"LOMBROSO PERANTE A CRIMINALIDADE CONTEMPORANEA, T. CASTIGLIONT.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51672";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"37585";"1290000487";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"PSICOLOGIA DO CRIMINOSO, PAULO POLITZ";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51673";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"36836";"1290000488";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"O CRIME E O CRIMINOSO E A PENA, XAVIER BARRETO, 2 VOL.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51674";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"38967";"1290000489";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"VADEMECUM-FORENSE-SUPLEMENTO, 1961-65.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51675";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"34046";"1290000490";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"DROIT PENAL, G. ROGER MERLE.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51676";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"31557";"1290000491";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"A QUESTAO SEXUAL NAS PRISOES, A. GUIMARAES DIAS.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51677";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"31594";"1290000492";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"ADVOCACIA CRIMINAL, MANOEL P. PIMENTEL.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51678";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"33413";"1290000493";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"CURSO DE DIR. COMERCIAL, MARITIMO E AERONAUTICO.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51679";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"33329";"1290000494";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"CRIME E EXCLUSAO DA CRIMINALIDADE-BANDEIRA DE MELLO";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51680";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"36838";"1290000495";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"O CRIMINOSO E SEUS JUIZES, A. STAUBE";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51681";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"38908";"1290000496";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"TRATADO DE MEDICINA LEGAL,SOUZA LIMA.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51682";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"34100";"1290000497";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"EFICACIA E AUTORIDADE DA SENTENCA,E.J.LIBMEN.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51683";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"37567";"1290000498";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"PROCESSOS CRIMINAIS,ALFREDO PUJOL.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51684";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"33369";"1290000499";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"CRIMINOLOGIA,AFRANIO PEIXOTO.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51685";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"31713";"1290000500";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"AO LADO DAS VITIMAS,HENRIQUE FERRI.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51686";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"35908";"1290000501";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"LEIS PENAIS DA GUERRA, AMADOR CYSNEIROS, 1943";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51687";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"38507";"1290000502";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"SEXOLOGIA FORENSE, AFRANIO PEIXOTO.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51688";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"37074";"1290000504";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"OS GRANDES PROC.DA HIST.,HENRI ROBERTO, 10 VOL.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51689";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"34237";"1290000505";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"EXAMES E PARECERES MEDICOS LEGAIS, OSCAR FREIRE.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51690";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"36379";"1290000506";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"MEDICINA SOCIAL,H.VEIGA DE CARVALHO E OUTROS.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51691";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"36833";"1290000507";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"O CORPO HUMANO-FRITZ KHAN, 2 VOLUMES";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51692";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"36365";"1290000508";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"MEDICINA LEGAL A. DE AGUIAR , 3VOL.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51693";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"31536";"1290000509";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"A NOSSA VIDA SEXUAL,FRITZ KAHN.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51694";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"36372";"1290000510";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"MEDICINA LEGAL,FLAMINO FAVERO,3 VOL.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51695";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"38867";"1290000511";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"TRATADO DE CONSEQUENCIA,GODOFREDO S.TELES JR.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51696";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"32982";"1290000512";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"COMENT.A LEI DAS CONTR.PENAIS,JOSE DUARTE.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51697";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"33998";"1290000513";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"DO NEXO CAUSAL, P. JOSE DA COSTA JR.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51698";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"36774";"1290000514";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"NOVO COD PENAL MILITAR NO BRASIL,S.MARTINS TEIXEIRA.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51699";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"33361";"1290000515";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"CRIMINOLOGIA DAS MULTIDOES,ELIAS DE OLIVEIRA.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51700";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"37085";"1290000516";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"OS MOVIMENTOS SOCIAIS E O SOCIALISMO,A.B.B.BARROS.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51701";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"36885";"1290000517";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"O JURI E A CONSTITUICAO FEDERAL DE 1946";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51702";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"32981";"1290000518";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"COMENT.A CONST.DE 1946,C.MAXIMINIANO,3 VOL.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51703";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
"33028";"1290000519";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"COMENTARIOS A CONSTITUICAO DE 1967, PONTES DE MIRANDA, TOMOS 1 A 6";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"51704";"0,01";"";"0,01";"12311.04.02";"COLECOES E MATERIAIS BIBLIOGRAFICOS";"ATIVO";"MIGRAÇÃO";"01/12/1984";"";"02/02/2026";"";"01/12/1984 00:00:00";"";"";"";"";"";"";"196901";"N/A"
